PROLIFIC_ID,time_s6,dt_Achiev_01,dt_Activ_01rev,dt_Altru_01,dt_Angry_01,dt_Anxiet_01,dt_Assert_01,dt_Compet_01rev,dt_Complianc_01,dt_Delib_01,dt_Depress_01rev,dt_Dutif_01rev,dt_Excite_01,dt_Fantasy_01,dt_Gregar_01,dt_Impuls_01,dt_Indiff_01,dt_Modest_01,dt_Order_01,dt_SelfAss_01,dt_SelfDisc_01,dt_Shame_01,dt_Straight_01,dt_Tender_01,dt_Trust_01,dt_Vulner_01,dt_Warmth_01rev,dt_Achiev_02,dt_Activ_02,dt_Altru_02,dt_Angry_02,dt_Anxiet_02rev,dt_Assert_02,dt_Compet_02,dt_Complianc_02,dt_Delib_02,dt_Depress_02rev,dt_Dutif_02rev,dt_Excite_02,dt_Fantasy_02,dt_Gregar_02,dt_Impuls_02,dt_Indiff_02,dt_Modest_02,dt_Order_02,dt_SelfAss_02,dt_SelfDisc_02,dt_Shame_02,dt_Straight_02,dt_Tender_02,dt_Trust_02,dt_Vulner_02,dt_Warmth_02rev,dt_Achiev_03,dt_Activ_03,dt_Altru_03,dt_Angry_03,dt_Anxiet_03,dt_Assert_03,dt_Compet_03,dt_Complianc_03,dt_Delib_03,dt_Depress_03rev,dt_Dutif_03rev,dt_Excite_03,dt_Fantasy_03rev,dt_Gregar_03,dt_Impuls_03,dt_Indiff_03,dt_Modest_03,dt_Order_03rev,dt_SelfAss_03,dt_SelfDisc_03rev,dt_Shame_03,dt_Straight_03,dt_Tender_03,dt_Trust_03rev,dt_Vulner_03rev,dt_Warmth_03rev,dt_Achiev_04,dt_Activ_04rev,dt_Altru_04rev,dt_Angry_04,dt_Anxiet_04rev,dt_Assert_04,dt_Compet_04rev,dt_Complianc_04,dt_Delib_04rev,dt_Depress_04,dt_Dutif_04rev,dt_Excite_04,dt_Fantasy_04,dt_Gregar_04,dt_Impuls_04,dt_Indiff_04,dt_Modest_04,dt_Order_04rev,dt_SelfAss_04,dt_SelfDisc_04rev,dt_Shame_04,dt_Straight_04,dt_Tender_04,dt_Trust_04rev,dt_Vulner_04,dt_Warmth_04rev,esm_Achiev_01,esm_Delib_01,esm_Fantasy_02,esm_Impuls_02,esm_Selfass_01,esm_Straight_01,esm_Tender_01,esm_Vulner_01,s8p_Duty,s8p_Intellect,s8p_Advers,s8p_Mating,s8p_Positiv,s8p_Negativ,s8p_Decept,s8p_Social,mc_Revstrat_01,mc_Revstrat_02,mc_Revstrat_03
5fc7aa4fd06520000955403f,1037,1,5,3,2,1,2,4,4,2,4,4,3,5,3,2,1,2,3,5,5,4,2,1,3,4,5,2,2,3,3,4,2,1,4,3,4,3,3,5,1,3,2,1,4,2,4,4,1,3,4,3,3,1,2,2,4,1,2,3,4,2,1,3,3,1,1,3,2,1,3,2,2,3,1,3,3,5,4,3,5,4,4,5,4,5,4,3,1,3,4,1,4,2,2,2,3,2,2,4,3,3,2,3,5,1,2,3,2,1,1,2,2,4,4,4,5,4,4,4,4,Submit the idea directly to my boss next time the opportunity arises,"Invite my other friends for dinner and not invite the friend who didn't invite me in the first place
","Ask the waiter to be moved to another table
"
600df1bae8ce2f3e83838702,1021,4,3,1,1,4,3,3,4,1,2,5,2,1,3,2,4,1,4,3,2,1,3,3,2,4,5,3,4,1,1,2,2,1,1,1,4,3,2,1,3,1,4,1,1,2,2,1,4,3,4,3,2,5,2,3,2,1,2,4,3,2,2,4,2,5,1,1,2,1,2,3,4,1,3,2,3,1,4,1,4,3,3,3,4,4,1,5,3,4,2,1,3,2,5,1,4,2,3,3,1,2,2,3,5,2,2,1,3,2,1,1,1,4,5,4,4,5,3,2,4,"If he didn't mention it was my idea, when my co-worker had finished talking, I would say something like, ""Actually, that is a very good idea, where did you get it from?"" ","Just let it go, people have their own rights to choose who they have dinner with.",Call the waiter to say that I can't enjoy my dinner with this over-the-top behavior and ask him if he could do anything about it.
5d5e63b47bfc8400013b67dd,1026,4,3,2,4,4,3,3,3,1,3,5,4,3,3,2,4,4,3,4,3,2,3,2,2,3,5,3,5,4,3,2,3,4,5,4,3,4,5,4,4,4,3,2,4,4,3,3,3,3,4,4,2,4,4,3,3,2,4,5,1,3,4,4,4,5,3,4,3,3,5,4,2,3,3,3,3,3,4,3,2,2,3,3,4,3,2,5,3,5,1,1,1,4,2,2,3,2,5,4,2,3,5,4,3,4,3,3,2,1,1,3,3,4,4,3,2,3,3,3,4,Take revenge in everything,That of avoiding them,Just to scrub the car
5f33f48e7a8953257c8d5923,1056,1,3,1,1,1,1,3,1,1,4,3,2,4,3,3,1,1,3,3,3,4,1,1,1,2,5,1,2,1,1,2,1,1,1,3,4,3,2,2,2,1,1,1,2,2,3,5,1,1,1,2,2,1,2,2,2,1,1,3,2,3,1,4,3,2,3,1,1,1,3,2,1,4,2,1,3,2,5,1,3,4,2,4,2,3,3,2,1,3,2,1,4,1,2,2,3,1,2,4,2,1,4,2,5,1,1,2,2,2,1,3,3,3,2,2,2,4,2,2,4,make up stories about them,invite others out but not them,tell the waiter they are being unruly
5d0be24e352d630017a643be,1066,3,2,1,3,3,2,3,3,2,5,4,3,4,4,2,4,2,2,2,1,4,4,1,3,3,3,5,5,1,1,2,3,3,4,2,3,4,3,5,3,1,3,2,4,4,2,4,3,2,3,3,4,4,1,2,4,4,3,5,3,3,2,2,2,1,3,3,3,3,2,3,5,3,3,1,4,3,4,4,4,4,4,3,5,4,2,4,2,5,3,2,4,3,5,3,3,1,4,3,3,1,3,4,3,4,4,4,1,1,3,3,1,1,4,1,3,5,3,2,5,sabotage his idea,"Make some party and don't invite them

","go to the bathroom and ""accidentaly"" pour water on them"
5fcfb1fe79b8060e0662270a,1070,1,1,1,1,3,1,4,2,1,3,5,2,1,3,1,1,1,5,4,4,4,2,1,1,5,2,1,4,1,1,3,2,4,3,1,1,5,5,1,3,1,2,1,3,5,2,5,3,2,2,5,4,1,4,1,1,4,3,5,3,1,4,4,5,5,1,1,1,1,2,5,3,1,3,3,5,2,5,1,4,4,1,2,3,3,1,4,1,5,5,1,2,1,2,3,5,2,4,2,1,1,4,5,5,2,1,1,3,4,3,3,1,4,3,1,3,3,2,3,5,Suggest my colleague shouldn't have stated my idea as hers,ignore their calls,spill my drink on them
629b3b3c89d490460eacbfbc,939,2,4,2,2,1,2,5,2,3,4,4,3,3,2,3,2,2,4,4,4,5,2,2,4,1,5,3,2,1,2,5,2,1,1,4,4,3,2,3,2,4,4,3,2,2,4,5,1,5,5,2,1,2,1,3,2,1,2,2,1,4,1,4,1,2,1,4,2,1,4,1,2,4,2,1,4,4,3,2,5,3,4,5,1,5,3,5,1,2,1,1,1,4,2,2,3,1,2,5,1,2,3,2,5,2,2,2,2,2,2,2,4,1,4,3,4,4,2,3,5,Refuse to help them when they need it,"Ask them question about the event, let them know how much I would have liked it and make them feel guilty for not inviting me","Tell the waiter that the guests are being rude, threaten to leave and bad reviews otherwise"
5f4f835cea1e870397a4d295,1078,2,4,2,2,1,2,5,3,1,5,5,3,5,3,5,2,1,4,5,5,5,4,1,3,4,3,4,2,3,2,5,2,3,1,4,4,3,3,5,1,3,2,2,4,1,5,4,4,3,4,2,1,3,2,2,5,1,4,2,3,2,1,3,1,2,1,5,3,1,3,1,3,4,2,1,3,5,2,5,5,2,2,5,3,4,3,4,1,2,2,1,2,4,3,2,2,1,2,5,3,2,2,2,4,2,4,2,4,1,2,2,4,4,3,3,2,4,4,2,3,To tell the boss that I failed to prepare anything,I'm going to start ignoring them more and more,I propose to change the place to another
5ec24766fd704d00089a80af,1070,3,2,1,4,4,1,1,2,1,2,4,2,1,4,2,4,1,4,2,2,1,4,1,2,3,3,4,4,1,1,2,2,3,1,1,1,5,1,1,2,1,4,1,3,4,2,4,2,4,4,5,2,4,4,1,1,2,2,4,1,1,3,4,1,1,1,4,4,1,2,4,4,1,2,2,2,4,4,2,2,4,4,2,4,2,1,4,4,5,1,2,2,4,4,3,2,4,4,2,2,1,2,1,5,2,2,2,1,4,1,2,1,4,5,2,3,4,2,1,4,Pranking your colleague,"Saying you have over the weekend barbecue and you didn't invite them
","Tell the waiter to turn the music louder
"
5fc4aaf87e22685e9e8e5c8f,1083,5,1,2,4,2,3,4,4,1,2,5,4,3,2,2,5,1,5,4,2,2,4,2,4,4,3,4,5,4,2,5,4,5,5,2,3,5,4,4,2,3,5,5,4,1,3,3,2,3,5,3,5,4,2,3,4,1,4,5,3,2,4,5,1,3,1,1,5,3,1,3,5,1,4,3,2,2,3,2,4,4,2,4,4,3,1,5,3,5,1,1,1,2,5,5,1,4,5,1,3,2,2,4,5,4,5,3,2,2,3,4,4,4,5,4,4,4,4,3,2,"Accuse them directly, during the meeting, that they are speaking about your idea.",Getting upset about something like this is childish behaviour. Just organize a dinner with friends and invite everybody. Don't read too much into who came and who decided not to.,Ask the waiter for a quiter place or else you're leaving and they're losing a client.
60c28d25686fcf2d50b77a28,1079,4,1,2,2,2,3,1,2,1,2,4,3,4,5,4,2,4,5,2,1,4,2,2,4,3,5,5,5,1,4,3,4,5,4,2,2,5,3,4,3,2,4,3,3,4,2,4,3,4,5,3,4,4,2,3,4,2,4,5,4,2,2,5,1,2,2,4,2,3,4,4,4,4,4,2,2,4,5,4,2,4,4,4,4,2,4,4,4,4,2,3,2,3,2,3,2,3,3,4,4,2,3,4,5,4,3,3,2,2,4,4,2,4,4,2,4,4,2,1,5,Ask my colleague how did he/ she came up with the idea.,"Tell them you had the best night ever out that night with another friend.
",Ask the restaurant manager to ask them being silent.
610712983bc34f461900ddc6,1099,5,1,2,4,1,3,1,3,2,1,2,3,5,1,3,2,1,4,4,4,5,4,1,4,3,4,5,4,1,2,1,2,4,1,3,2,4,1,5,1,2,1,4,4,1,4,5,2,2,5,4,4,4,2,4,4,2,3,4,3,2,2,3,1,1,1,3,2,3,2,1,4,5,1,4,4,4,4,5,4,3,4,4,2,4,2,4,2,5,1,2,1,3,2,4,3,4,2,4,2,4,2,4,5,5,4,3,2,1,4,3,3,4,5,3,2,4,1,2,4,I can meet with the boss and tell him that i found a lot of flaws with the idea and tell him to call my colleague to discuss to embarras him,I would tell them that I saw the photos after the lie to make them feel bad,I would just continue the date in other place 
5b3f242f9c2ec600014ef9fc,1066,1,5,1,4,1,2,5,2,1,5,5,2,4,2,4,1,5,5,5,5,5,2,1,4,1,5,1,1,4,5,5,2,4,4,4,5,5,4,4,3,4,1,4,5,1,5,5,2,1,5,1,5,2,1,4,4,1,1,5,2,2,1,4,1,1,1,4,1,4,2,1,1,5,2,2,1,5,5,4,5,2,5,5,2,5,2,5,1,5,1,2,2,4,1,4,2,1,4,5,4,1,1,4,5,2,2,2,4,4,2,1,1,5,4,2,1,4,4,1,2,"Throw a huge party and invite everyone but him
",Tell them that I've heard rumors on the same restaurant they went and many people got food poisoning there,Start making even more noise and act like a pain in the ass as well
5b6847f1699a3f000132404f,1091,2,2,2,1,2,2,2,2,2,2,4,1,1,3,1,2,1,4,4,2,2,2,1,1,4,3,3,4,1,1,2,2,2,1,1,2,2,1,2,1,2,2,2,5,2,2,4,3,4,3,4,4,3,4,2,1,2,2,4,2,2,3,4,2,5,1,1,2,1,1,3,4,4,2,4,5,4,4,2,3,3,2,4,4,5,1,5,4,2,1,1,3,1,2,3,2,4,3,5,2,3,4,4,5,2,2,2,3,3,2,3,2,4,4,4,4,4,4,4,4,"I would tell my boss about the theft of my idea from my colleague, I would provide as much proof as possible.",Tell them that I have been feeling really lonely recently and make them feel bad.,"I could ""trip"" and accidentally spill my drink over their table.
"
608aa18a3c2dfd212a1a77a9,1047,5,1,4,5,5,4,2,5,5,1,4,5,5,5,5,5,4,2,2,1,1,4,2,4,5,4,5,5,4,1,1,5,5,5,5,2,5,5,5,5,4,5,4,5,5,1,2,5,4,5,4,5,5,5,4,5,5,5,5,5,5,5,5,5,1,5,5,5,3,1,5,5,1,4,2,3,1,4,5,1,5,4,1,5,2,5,2,5,5,5,5,5,5,5,4,5,5,5,2,4,4,4,4,5,4,3,4,4,4,3,2,1,2,4,2,5,5,2,2,5,Plan a master revenge plan that will only unfold when they least expect it.,Make up a story of something I did during that evening that they would want to attend.,Start a physical fight.
612cb8ab5ad60fc4504e073f,1093,3,2,1,1,3,1,2,1,2,1,5,1,4,3,1,2,3,4,4,2,2,1,1,1,3,3,4,4,2,1,4,3,3,1,1,3,5,1,4,4,1,2,2,5,3,1,4,2,2,3,2,4,4,4,1,2,2,3,5,3,1,4,3,1,1,3,1,2,3,2,3,5,4,3,1,3,5,4,3,2,4,2,4,2,2,1,4,4,5,1,3,3,1,4,3,2,4,4,4,2,1,4,5,3,3,5,3,3,4,2,1,3,4,4,2,3,5,3,2,3,Not work with them on the next project.,Invite my other friends somewhere fun and upload it on social media.,Ask the manager to deal with loud company saying that they are disturbing others.
601991785f17dd0cf89e3760,1100,5,2,4,4,2,4,3,2,4,2,2,4,5,2,4,3,2,5,5,2,4,5,3,4,3,2,5,4,3,4,5,4,5,4,2,2,4,4,5,5,4,4,4,5,2,1,5,4,2,5,4,4,4,2,5,5,2,4,4,3,4,2,4,2,1,4,4,3,3,1,3,5,2,4,3,2,2,2,5,3,2,5,4,3,2,2,2,2,5,3,5,3,4,2,4,1,4,4,4,4,5,2,3,4,5,2,2,4,3,5,4,2,5,5,3,2,4,2,2,5,Accuse your colleague of theft to try to get them fired,"Ignore them, they are just fake friends",Call the friend that is running this restaurant to kick them.
5a9ad69adbdb470001eee577,1094,3,1,1,1,3,1,4,1,1,1,5,1,1,3,1,2,3,5,5,2,4,1,1,3,4,5,5,5,1,2,4,2,5,1,1,4,5,1,1,2,1,2,2,5,2,1,4,2,2,4,3,5,4,2,1,4,2,3,4,1,1,2,5,1,5,1,1,2,3,1,3,5,3,2,1,5,4,5,3,4,4,4,5,4,3,1,5,5,5,1,1,2,1,2,3,2,3,5,5,1,2,4,5,5,4,4,3,1,3,3,3,1,5,5,1,1,3,4,1,5,"Steal the colleague's idea and take credit for it at a future meeting
",Make them feel guilty by hinting that I knew they'd left me out.,Tell the waiter that the other table are ruining our date and ask for them to be moved.
5f69bca68bd61e01afde8d9b,1130,4,1,2,5,2,2,1,4,1,2,5,4,4,5,2,2,2,5,4,1,5,4,1,4,4,5,5,5,2,2,5,3,5,1,2,2,5,4,4,3,2,2,1,4,4,1,4,4,2,5,4,5,5,3,2,4,2,4,5,4,1,4,5,2,4,1,4,3,2,1,4,5,4,3,2,4,3,5,4,4,4,5,4,5,1,1,5,4,5,2,4,5,4,2,5,1,2,5,4,4,5,2,5,5,5,5,4,1,2,3,4,3,5,5,4,4,5,1,1,4,Giving fake advice for my colleague to fail afterwards,Doing another activity without them they wanted to do and with someone they don't like. ,"Complain to the waiter and or the owner of the restaurant.
"
611e119ecbd642351478930d,1117,5,2,2,4,2,1,2,2,2,4,5,2,5,4,2,4,5,4,5,2,4,2,1,2,4,4,5,4,1,2,5,1,4,1,2,1,5,4,5,4,2,4,4,4,2,1,5,2,1,4,1,5,5,2,2,5,1,2,4,3,2,1,4,1,1,2,3,4,2,2,2,5,3,3,2,2,4,4,5,4,4,4,4,4,2,2,5,1,5,3,4,2,2,2,4,2,4,2,4,1,1,2,4,5,5,5,5,1,1,2,1,4,4,4,4,5,5,2,2,5,Wait for karma,Cut them off totally and never be friends again with them.,Threaten them to stop talking or face consequences 
614bb9bd7757c78e3773dfc1,1152,3,4,1,2,3,2,4,2,1,2,4,2,4,4,3,3,1,4,4,3,4,3,1,4,4,4,3,4,1,3,3,1,2,1,2,3,2,2,2,3,2,4,2,4,2,3,4,2,2,5,4,2,3,2,2,3,2,3,3,2,3,4,4,2,3,2,2,3,2,4,2,4,4,1,2,2,3,4,4,5,3,4,4,4,3,3,3,2,4,2,2,4,2,4,2,3,2,2,4,1,2,2,4,3,3,4,3,3,3,2,3,3,4,4,4,3,4,3,4,4,"Mention that I was involved in coming up with the idea,set the record straight.","Plan something fun with another group of friends and talk about it.
","Complain to the waiter, and leave if nothing is done."
5c27c724867f660001ae6785,989,1,2,1,1,1,1,3,1,2,2,4,1,1,2,3,1,1,4,4,3,3,1,1,2,1,4,1,4,1,1,4,1,2,1,3,4,4,1,1,1,2,1,1,4,2,2,4,1,1,3,2,4,1,3,1,1,1,1,4,1,3,3,4,1,5,1,2,1,1,2,3,4,4,1,1,4,4,5,1,3,4,1,5,2,3,2,4,2,4,1,1,2,2,1,1,2,2,4,4,1,1,4,4,5,1,1,1,2,1,1,2,2,4,4,2,2,4,3,3,4,Inform your boss that she is deceitful and a liar,Let them know that you are angry with them for not inviting you on social media,Tell them they are being rude.
5f84e472052cf81ae5752252,1168,4,2,1,1,2,2,1,1,1,1,5,1,1,2,1,4,2,5,5,1,4,1,1,2,4,4,2,5,2,1,1,2,5,1,1,1,5,1,1,1,1,4,1,4,3,1,4,3,1,4,5,2,5,3,1,1,4,4,5,1,1,4,5,1,5,1,1,4,1,1,4,5,2,3,2,3,1,4,1,4,4,1,1,4,1,1,5,5,5,1,1,2,1,5,4,1,4,4,2,1,2,4,5,2,2,2,1,1,1,1,1,1,5,4,2,1,4,2,1,4,state out loud to your boss that it was your idea to begin with and provide proof., tell them outright that you know what they did and ask why they lied. ,be extra kind and sweet to try and make them feel guilty.
602269510baab93374b12acf,1169,3,4,1,3,2,3,4,3,2,4,4,4,4,3,4,1,3,5,5,4,3,2,3,5,4,4,3,3,3,5,3,2,3,3,2,3,3,4,4,5,3,2,5,3,2,4,4,3,3,5,3,4,4,2,3,4,3,3,4,4,3,4,3,3,4,4,3,4,3,3,3,2,4,2,2,3,2,5,5,4,3,4,3,3,3,3,3,4,2,2,2,3,3,3,4,3,2,2,4,3,3,4,4,3,3,3,4,2,2,2,3,3,3,3,2,2,4,2,3,2,I try to say that he tell this same as I want to say. I don't want to repeat this same.,"I will just don't say anything, they thave reasons to not invite me",I will just go out.
5c59479c2cda3d0001cead5d,1133,1,2,1,4,3,2,2,3,1,1,5,1,1,2,5,3,1,5,4,1,2,1,1,1,4,3,1,4,1,2,4,3,3,4,2,3,4,2,1,3,3,3,4,4,1,2,4,2,2,2,5,4,1,4,1,2,2,3,4,3,2,2,4,1,5,2,5,2,1,4,3,3,3,1,1,5,2,5,1,3,4,3,4,4,4,2,5,3,4,1,1,2,5,3,4,1,3,1,4,1,1,5,3,5,1,3,2,1,1,1,1,1,1,3,1,1,4,1,1,5,Expose my colleague by explaining that the idea was mine,"Mention the restaurant casually like ""I'd love to go there someday. Has anyone tried dinner there?"" in order to make them feel quilty","Start coughing loudly and exclaim ""Darn, that COVID is surely annoying"""
613ab07eb344dc2516d0d885,1179,1,3,1,4,2,4,4,5,1,1,3,1,2,3,2,5,2,4,2,3,4,2,1,2,3,5,4,3,1,1,5,3,3,4,2,4,4,3,2,5,3,5,5,2,2,4,4,2,2,1,4,5,3,2,2,1,1,3,4,3,1,2,5,2,4,4,3,5,4,5,2,4,1,2,1,4,1,5,4,4,4,4,4,5,4,2,5,3,5,2,1,3,2,5,5,4,5,2,4,3,2,5,5,5,3,4,3,4,3,3,1,2,1,4,4,1,3,3,3,5,Criticize his plan so it falls apart,Get better friends,"Spill something on them ""accidentally"""
5e5012ec47808406305d6a0d,1200,1,1,1,2,5,2,1,3,1,3,5,3,1,4,2,3,1,3,3,1,1,1,1,2,5,5,1,5,1,1,2,5,5,5,3,3,5,4,1,1,3,3,1,3,5,1,3,3,1,4,5,3,5,4,1,1,5,4,5,3,2,3,5,3,5,1,2,3,1,1,5,3,2,1,1,5,4,5,1,3,5,2,4,5,1,3,3,3,5,4,1,4,1,3,1,5,4,4,3,1,1,5,5,5,5,3,4,4,3,3,1,4,5,5,2,3,5,4,5,5,record them  admitting it,confront them openly,move to another table
6136aee758e3f41323d8c0c7,1178,3,3,1,2,2,3,4,2,1,3,5,2,4,5,1,2,1,4,3,3,3,2,1,1,4,5,4,2,3,2,4,2,3,2,2,4,4,2,4,4,4,1,1,4,2,3,4,3,2,4,3,4,4,2,2,3,2,2,4,2,2,3,4,3,2,4,3,1,1,2,4,3,4,3,2,2,5,4,3,3,2,4,4,2,4,2,4,4,4,3,3,4,2,2,3,4,3,3,4,2,2,4,3,5,3,3,3,4,3,2,2,2,2,4,4,3,5,4,4,5,I can beat him up ,fake story of someone going ,going to their table and stumble so something goes on the floor
6092e666d6eecc26f1d89b87,1188,5,4,2,2,2,4,3,5,4,4,4,4,4,3,3,2,2,5,4,1,5,4,1,1,3,4,4,5,4,4,5,2,5,4,3,5,4,4,5,3,4,4,5,3,2,4,5,4,2,4,3,3,5,2,2,5,2,4,5,4,4,1,3,1,1,1,2,2,2,4,2,5,5,2,2,2,4,3,5,2,3,5,4,5,4,4,5,2,4,3,4,3,2,2,2,2,2,5,5,4,1,4,3,4,5,5,2,2,2,4,3,3,5,5,4,2,3,4,4,4,"I would mention that we discussed the idea that my colleague shared today and get my credit
",Say that I was alone at home and very bored that day when they posted the photo,"Say that they should be more polite and mindful of others
"
6100784aaa4b4c6f44444ddd,1192,4,2,2,2,2,4,2,3,2,2,4,3,1,3,2,1,2,4,3,4,4,4,1,2,2,3,4,4,4,4,5,1,4,5,2,4,4,3,4,4,3,1,3,4,2,3,4,2,2,4,5,2,4,2,2,4,4,4,2,2,2,1,4,2,2,2,3,3,3,2,4,2,4,2,1,2,4,3,3,4,4,4,5,4,4,3,5,2,4,4,1,4,3,2,4,1,2,2,4,3,2,2,4,4,4,4,3,2,4,4,3,3,4,4,1,4,5,1,1,4,tell the boss that he failed with something  ,say about something really great that I was doing that evening and it's something that they also wanted to do,start to sing very loudly so they also coulnd't hear anything
612376826a580ca0368bb19f,1214,5,2,2,1,5,4,1,3,1,1,5,4,1,2,4,5,2,5,4,1,1,5,3,2,4,3,5,5,5,1,5,4,5,2,1,3,4,4,5,1,1,5,5,3,3,1,1,4,1,5,5,5,5,3,3,4,3,4,4,2,1,2,5,2,2,1,1,3,3,4,5,5,1,4,3,1,1,3,4,2,4,4,5,4,1,1,5,3,5,4,5,2,1,4,5,1,5,5,1,2,3,4,5,5,5,5,5,2,3,2,4,4,4,5,5,5,3,2,2,4,Never speak to them,Never bring up the topic as well,Ask waiter to change tables
5ea019431fa8990256915ea7,1199,3,1,1,1,3,3,3,2,1,1,4,1,4,3,1,3,3,5,2,1,3,2,1,4,4,3,3,3,1,1,1,1,1,1,1,1,5,1,3,1,1,1,1,4,3,1,4,1,1,5,3,3,3,4,1,4,2,1,4,3,1,2,4,1,1,1,1,2,3,2,3,3,4,1,1,3,3,3,3,3,3,3,3,3,2,2,4,3,4,1,1,1,1,2,3,1,3,4,4,4,1,3,3,3,1,4,2,1,1,1,1,1,5,5,3,1,5,3,3,4,Circulate a falsehood.,"Circulate a falsehood.

Sorry, I wouldn't be bothered as I don't so social media and rarely go out to dinner and I have better things to do with my time than trying to get the better of people.",I can't think of anything beyond the suggestion.
5e5ba8c45cd2ad38c93ca999,1225,2,1,2,4,2,4,1,3,1,3,4,2,1,3,4,4,1,4,5,2,2,2,1,4,3,2,2,3,1,2,5,2,4,3,2,1,4,3,2,5,2,3,2,5,2,2,5,2,4,5,4,3,2,2,3,3,3,3,4,2,3,5,4,3,5,1,3,3,1,2,2,3,4,2,3,3,5,3,1,4,2,2,5,4,5,2,5,4,4,2,1,3,3,3,3,1,3,3,4,1,4,4,4,4,1,5,2,1,4,2,2,1,2,2,2,3,1,2,1,4,tell the truth about the idea being mine,delete them from social media friends/connections,throw a cup of wine on their faces
5b4e3ffd50f6e90001209c8b  ,1243,4,1,1,1,4,5,1,1,1,5,5,1,1,3,1,4,1,5,3,4,2,1,1,1,4,5,4,5,1,1,4,4,5,2,1,2,5,3,1,4,2,1,1,5,4,1,5,4,1,4,4,5,4,4,1,1,4,5,5,1,1,4,5,1,4,1,1,2,3,1,4,5,4,4,1,4,3,5,4,4,5,4,5,5,4,1,5,4,5,2,3,4,1,4,3,2,4,5,5,1,1,4,5,5,3,4,3,1,3,1,1,1,5,5,1,4,5,1,1,5,Szczera rozmowa,Odwdzięczam się przeciwnym ,Nie wdaję się w kłótnie
6155ecfa0d833c42fa1407de,1234,2,1,2,1,2,2,2,1,2,1,4,1,1,3,1,2,1,4,5,2,3,3,1,1,3,5,2,4,1,1,3,2,4,4,1,2,5,4,1,4,1,2,3,5,1,2,4,4,1,1,5,5,1,5,1,2,2,3,5,2,4,5,4,2,5,3,1,3,1,1,3,3,3,4,2,4,4,5,1,3,4,2,4,4,2,2,4,5,5,4,1,4,1,3,2,3,4,3,4,1,2,4,5,5,1,4,3,2,3,4,1,1,4,5,4,5,5,5,3,5,Speak my mind and say it was my idea ,Speak your mind and say it wasn't nice and that you won't invite them again to your parties,Enjoy your evening either way and make fun of them with my date
614e4f5af7eba1c013541155,1232,3,2,2,3,5,3,2,3,2,1,5,3,1,4,2,3,2,4,2,2,1,3,1,2,5,4,3,3,2,2,2,4,4,4,2,2,4,3,3,3,2,4,2,3,4,2,3,3,2,3,4,4,3,3,3,2,4,3,4,2,2,4,4,4,4,3,3,4,3,2,4,3,2,3,1,4,2,4,3,3,4,2,2,5,2,4,4,4,5,3,2,4,2,3,4,3,3,4,2,3,2,3,4,5,3,3,4,4,3,3,2,3,3,4,4,3,4,4,2,3,Suggest idea that will fail,Arrange a social event without them,Superglue them in toilet cubicle
62cdc2179225db8780f4b61d,1215,3,2,4,1,3,4,3,2,2,2,4,1,1,1,1,4,1,5,5,2,4,3,1,4,3,4,5,5,1,1,1,4,4,1,2,4,4,1,3,1,1,5,1,4,4,2,2,3,5,2,5,4,4,5,3,2,2,3,4,1,4,3,5,1,5,1,1,5,2,2,4,4,1,3,4,1,1,4,3,4,2,1,3,5,2,3,5,4,5,1,1,1,1,5,5,2,4,5,3,2,2,1,5,5,3,4,1,1,1,4,5,1,5,5,4,1,5,3,1,5,Do the same to them later,ask them if anyone has been to that restaurant.,start talking about them really loudly and tell them to mind their own business
62b6ded74322ef992b784ce0,1115,2,4,1,1,2,1,3,1,2,1,4,1,1,4,1,4,1,4,2,4,1,1,1,4,5,4,2,4,1,1,1,2,4,1,4,1,4,1,1,1,1,5,1,2,4,4,1,4,2,1,4,3,3,4,1,1,4,2,4,1,4,5,4,2,5,2,1,4,1,2,4,4,1,1,2,4,1,2,2,3,4,1,2,2,1,2,4,5,4,2,1,4,1,5,4,2,4,4,1,2,1,4,5,3,2,2,2,2,2,2,2,2,4,4,2,3,4,2,2,4,"Talk to my colleague and make it clear that I'm not happy they stole my idea, offer them the opportunity to come clean and let the boss know.",Ask if they'd like to go for dinner to the place that they went.,"Ask to speak to the manager and make it clear that they are being loud.

"
5f06e201943fa503b18accf9,1338,4,4,1,1,2,5,2,1,2,4,4,2,5,4,4,1,5,5,4,2,5,3,1,2,4,5,5,5,3,4,4,1,4,1,1,4,4,1,5,4,1,1,1,4,2,2,4,3,1,4,4,4,4,1,2,4,1,4,5,1,1,1,4,1,1,2,3,1,4,1,2,4,4,2,1,4,5,5,5,4,3,4,4,2,2,2,4,2,4,1,4,4,1,4,4,1,3,4,5,3,2,4,4,5,3,4,2,1,2,3,1,4,4,4,2,2,4,4,2,4,"I think the best choice is to be silent during the meeting, since by now the boss has reprimanded me. Afterwards I go to talk to him and clarify the situation: it is not right for someone to steal my idea, and for the boss to think badly of me because of it.","I think even if I didn't write it in the box above, I would pretend I didn't know anything and initially ignore the fact that I was excluded. Later I would talk privately with the person I am most familiar with and ask why I was excluded from the meal.",I think the best strategy is to call the waiter and ask him to intercede.
